iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
1731,6553,pCEAtY4H,1811,42aWcVny,0
1732,4357,w7XkMQAE,8307,gZyEIYf0,1
1733,8056,mynuD2o,1686,B1JE2rS,0
1734,1334,gQ6Y1,8816,hPTRj,1
1735,9494,PDG019,5508,d4BZMA,0
1736,8822,O0qdIG,4385,BIPFFh,1
1737,3473,Ulf54Ihi,9849,mqSmcLMz,0
1738,9285,GoxI,9478,a92G,1
1739,1513,JQHEoQ,1069,UjMaKt,0
1740,7827,JmsIXIC,2999,M7nOJRl,1
1741,5840,95LZ,9717,qL2H,0
1742,2979,ofwWZF,6926,Qa6hM5,1
1743,3676,Vr2lBunu,5987,0bDN0qSx,0
1744,7087,q8vM9,8902,iLrz2,1
1745,7589,GbqLHmEu,3763,eNHPIHb8,0
1746,8803,t902k,9773,v6zau,1
1747,6506,JMYqnZb,2763,EgW8Qhb,0
1748,5031,8e8J,5214,s5kT,1
1749,5585,G6T2JE,5802,I2hn1r,0
1750,7275,PRl026,9049,J72Ce3,1
1751,8639,XD8y9Z6I,3668,x6n3SMxQ,0
1752,9903,JZNoi0,3994,jT8Dnl,1
1753,3944,c05sBD,6334,nqYqUj,0
1754,3799,RDb3syK,8943,J1j92yb,1
1755,4612,QgR2D,4319,70QBJ,0
1756,1687,OYgIS,8369,hsPDU,1
1757,1034,rKgr9,2022,YdzLy,0
1758,9154,MSIgnS,8572,FJUlex,1
1759,4486,owfl,6039,SYAj,0
1760,8375,kHb8cVk,3334,e3XtOAG,1
1761,7939,hZrwlJ0f,5487,wpA5YhHP,0
1762,5586,8DvOC,9563,wjkzA,1
1763,5542,yFc4j,8705,g3GdE,0
1764,5386,Zhgd,3633,bvz6,1
1765,3979,oqGNy9,2864,ieYyuG,0
1766,3182,irRl,5224,cQJp,1
1767,2960,oroH,7091,zUi7,0
1768,8377,jYjx,1731,NEUP,1
1769,7874,eKiLxtj,9372,OZbsMFZ,0
1770,3899,QJo8d,2929,lmow3,1
1771,1041,LWzw,5757,M6KW,0
1772,7414,fEYT,9159,HvFv,1
1773,6872,rRpj,6308,fqpd,0
1774,1832,fROJlO,3876,S5wwpz,1
1775,8638,LT6t,4340,51GP,0
1776,5065,RHbFZU7,5248,h1wM5es,1
1777,8130,B5MXAXtD,4715,YE6YstTj,0
1778,2622,nu48PdxF,6212,m5AJ8eGZ,1
1779,3009,yQrvlncC,2353,UdXyDILC,0
1780,4203,5WOf,3353,gW9P,1
1781,6688,vASwTRB,9702,ij2J3eQ,0
1782,9304,pGxAo,8351,wLzkk,1
1783,6526,5wavfFW,4609,W6x5ruI,0
1784,4801,wa0lbt1A,4437,17VHOP0F,1
1785,4150,QXuQ0,9841,BB1B8,0
1786,2877,FnIn,7431,w19k,1
1787,1722,PNa0k,7307,wQn9p,0
1788,9573,hx7X,2079,hFbc,1
1789,3601,7yOtV,5226,lWZVZ,0
1790,1164,5QIp,6772,kGVQ,1
1791,9845,4PdbB,8346,Xz9CB,0
1792,8753,NXGjpKvw,5268,9akCH8IX,1
1793,7776,kd2Wk,1844,EOmgc,0
1794,3428,Xmvp,8003,qHqz,1
1795,7658,nVOPvBDa,5451,bWQf92qc,0
1796,1725,F4RD,6878,DURT,1
1797,5039,2jXG,8545,bSk7,0
1798,2626,WgrE,8997,lL0h,1
1799,4404,iq2FZIj,6656,nCrsQTn,0
1800,1481,DPhqsRC,5365,Cz0fGob,1
1801,1308,NaTxJ,7573,oQ2Gd,0
1802,1564,7O1CQ,3381,8tWRo,1
1803,6599,jd17s,9779,jyfBX,0
1804,9360,3ym1Ye,9175,FdBfwJ,1
1805,5915,a08Lha3H,9981,6yYfJ3z9,0
1806,3974,nJ7C,5249,9cLk,1
1807,1387,U5aSB,1625,gtxCw,0
1808,6626,Q87ir,9623,Uz7yf,1
1809,2498,J3zY0qL1,2955,ciiUTcZ2,0
1810,7521,Dx2gL9OD,8778,vvD1RNS7,1
1811,2800,YPHiI,8809,TH6Pi,0
1812,7299,3UfIm,1339,JidcT,1
1813,8555,emQaytw,8132,XDwvcFR,0
1814,7952,7SvB1AZ,6357,AAlq4xm,1
1815,4262,cdCvj,3387,2HeDH,0
1816,8947,Mbvn5vvK,9844,oUMgWWDu,1
1817,8817,WX9Cp6u,7516,EWYoZj7,0
1818,9124,He8L,5657,FZAW,1
1819,2120,Ex4u75W,1989,l0wRynf,0
1820,3404,s33S,9424,c4XQ,1
1821,8459,8Uopu,3316,2Dwsg,0
1822,9778,8axj3k,1042,QvY4GD,1
1823,1369,MJwui,1693,7Apub,0
1824,6798,eCnHkRx,9290,KxVCscc,1
1825,1261,1HDpNw,9315,u5pK6A,0
1826,2708,Suse,3230,OK8h,1
1827,3720,fBUGPzrQ,1417,KGVWh3p5,0
1828,7144,OH6ETcb,1402,BShOD9x,1
1829,9246,Tn8J,5618,Rf96,0
1830,7176,sV4AT,6775,VfO7b,1
1831,9211,dUSR,7978,vGkX,0
1832,6544,1K6f,7719,EQPu,1
1833,9370,padVm,6074,Kloi7,0
1834,7919,KCcQWVoA,4594,v2bDQlbo,1
1835,2935,i57Ue,5155,X4ozt,0
1836,5085,kefMkUw,4177,z5IMg4O,1
1837,7957,HFhzPs9,5492,dM0lwVb,0
1838,5245,DNjSY,6128,QrDSk,1
1839,9266,aOXsrrE,6063,CfK1cDm,0
1840,2677,rzoo8M3,7972,VRG2Nv7,1
1841,3496,0u8vMW,9021,3rCuin,0
1842,7323,dZT9R,3399,Hxvti,1
1843,4764,CfTYK0,5810,QuPPNh,0
1844,6983,jW5Kmy,9234,ov21k5,1
1845,3884,Ox9XbuQX,6870,P7eq0fus,0
1846,6796,3xOSkh5,7693,7WFKQ9N,1
1847,5302,AemxXLpa,9574,Nwy6YyMA,0
1848,7816,llniD2VR,3002,6fnVGOqw,1
1849,4800,GhR2pZvu,1232,r8K53B9N,0
1850,9340,Vx7idOL,5034,4vE2mSz,1
1851,9188,Or0QW,1525,fbY30,0
1852,9117,dJLQXw,6194,8luUXw,1
1853,7243,eQcbSvK,7141,KlNWyf6,0
1854,6115,nSpbYXD,3666,VqWfRDm,1
1855,5063,XYpP,3300,Ia3f,0
1856,8985,aMCl,7056,tWUe,1
1857,9916,YDxs,1274,RefS,0
1858,7107,QbCrwnW1,5023,NpvdrKoU,1
1859,9440,AvFBNV,8458,Cf2RxQ,0
1860,9042,6mc7eOm,2508,njOzLwd,1
1861,4630,19t4dwdg,8500,YzerXNLX,0
1862,2180,zXSwe2Fb,7232,PpVgXNbF,1
1863,3136,wH4oZ4,3140,VpiMqP,0
1864,5308,1xjv98,7150,lOn9ej,1
1865,8308,knqwcZv,9544,jmVXo7y,0
1866,3606,sGqeFe6V,6483,Mfk4uj5Z,1
1867,3421,vajV,9496,i4Wx,0
1868,2849,S86u,2078,mawr,1
1869,1727,h8s6dJ,2113,aOtxrJ,0
1870,9667,zy3b,8185,8Gq9,1
1871,5553,x7L2Kr,3432,5SYOZ5,0
1872,7753,my5Uj2SH,9236,mo6H16Sh,1
1873,2874,wPbTCaJb,9882,KnEoauY3,0
1874,5850,L5u7tAlX,1099,56k9jgUc,1
1875,1278,QtoB,2825,I6iG,0
1876,9276,If2SEe04,6818,IBRhDJKE,1
1877,6520,fAKe,5596,Gvmx,0
1878,2153,j1f6A,8965,4P2f7,1
1879,7634,pifx4Hh,3046,dyDthbO,0
1880,4293,QPqfv,6846,WVsvp,1
1881,1623,Li2Gi,1469,I6dkr,0
1882,7985,v8vAl,4881,0b9MN,1
1883,3541,KeSfk2Km,6706,SdNH30tw,0
1884,2289,YAClqkWQ,5189,WbFDjLqY,1
1885,7539,E0zlT8eH,3586,VG7VBbfk,0
1886,3817,bbBUN,5280,jNoC1,1
1887,9101,anx6nTHh,9697,asLMsAjO,0
1888,2695,tmlFxA1h,6328,Ko0F62Gn,1
1889,1221,Zp9m3,9925,Z6Dwc,0
1890,8213,uK9jZSQ,6199,cW1sAea,1
1891,6714,WKBnL1,3409,A4LAr8,0
1892,7666,b4ksyT,2468,kbdmBe,1
1893,7566,UM5bDgu,2100,qfVeCMZ,0
1894,1505,mrKFfc,6117,mqDlNB,1
1895,8929,uEv5W,2073,cde23,0
1896,9004,EIYjuB,7245,9vodHK,1
1897,5071,rYUcLKG,1044,9H3TFPj,0
1898,8764,mgmY,9990,3NfH,1
1899,3587,FSYDyrQ,7103,GCcUBAr,0
1900,4853,Dq6g8J,3011,ev4XHd,1
1901,6882,nPPPj,9619,lYIHz,0
1902,3709,5n0Hv,4790,LYmKg,1
1903,5113,EefOnN0,6429,YwyPMUU,0
1904,5203,Intf96,3827,ejLpKd,1
1905,3509,G0IV,3084,wHlP,0
1906,5180,jsh1Il,1123,ox7Plu,1
1907,9666,aWIO,3026,XHYV,0
1908,4253,67h6,9448,jXpi,1
1909,3731,LY7Yf5Z,5555,PNUUQ2a,0
1910,6414,2oxOLg8,4361,N3ysYQs,1
1911,5560,Wy6utA,8666,G1hr1w,0
1912,8448,rJ8sL85,9665,1sFyOld,1
1913,5243,kfMI,4159,aNOr,0
1914,2774,vNrn4udC,7036,bpsrMqwl,1
1915,9631,1Ig7,3375,utOg,0
1916,3401,qm1CaC,7078,auM9H8,1
1917,5323,sZMZ,3559,V5aS,0
1918,6643,X89ENQsy,1945,B9NQtQdM,1
1919,1596,q4yi3,5030,tN8N0,0
1920,8086,lN8996,9800,9x6yeH,1
1921,9036,jcRct,7219,oYFVp,0
1922,9923,IBUg,3686,V1r3,1
1923,4509,uXVtHcY1,8994,1LCIfigF,0
1924,9753,7CQcoq,4651,blfTNn,1
1925,1887,N9SZ3,2566,5mtsG,0
1926,7557,yoYXP,2572,NaNfe,1
1927,7909,ntOqGlz,4924,e0cKpVd,0
1928,1257,Hphc,6421,M4yB,1
1929,4225,BTjD,2811,0Shj,0
1930,2633,PE9QXo,5219,XBBDqg,1
1931,7887,CgSj,4816,3UpL,0
1932,3116,7sMLaou,5882,C6EXaqW,1
1933,4973,6UPAx,5382,f6D1C,0
1934,2483,xiCHM,5822,nIGLP,1
1935,5217,o9BUi,2890,ozhSA,0
1936,4763,RQFTdhVW,6116,N3CsG3Dw,1
1937,7532,WemV,5867,FmIf,0
1938,3038,LbsKN,4689,wEgAm,1
1939,3990,k5Nt4YsZ,5364,sypA9e2T,0
1940,1163,mMN2sC,1097,0WPdjw,1
1941,8262,fG1CtJE,1639,yLmwdYR,0
1942,1336,IZcmF,8383,hYUBv,1
1943,4534,ZEDIIkB,2123,exhRfOo,0
1944,6821,Isvs,5503,5e8G,1
1945,7226,LEzi,6690,04r6,0
1946,7268,5iM9YkOn,5354,n3njJXog,1
1947,1155,Vneb,9674,7MMD,0
1948,5857,T0dJuE,7013,lFBP8o,1
1949,4496,DBUNyy,4667,RJx1c0,0
1950,9397,IbzW7S4T,6900,wE0nQamH,1
1951,6668,8fOd8PuP,3574,3C3Ern5J,0
1952,3773,yO3J,1550,XVrF,1
1953,9218,mB3LlxKo,3328,0YbFVbcf,0
1954,4661,FMWCH,3864,O2I6a,1
1955,4709,8THUg2Ln,7349,Xb7fIUB4,0
1956,8006,TVIM,2325,3KMH,1
1957,5626,ifZsmiJ,7563,TPVa3Qq,0
1958,2702,5A4qc0Fs,4097,ynYAUcKZ,1
1959,1390,mmmiCtNk,7737,bFHWiWqO,0
1960,7255,5vfuK,2346,PjfNL,1
1961,8410,eIfOI9,5958,giN0PM,0
1962,3507,gTj1hpdV,9411,XVD7IhyN,1
1963,1473,jkCSX1zd,9900,IkgOYjrx,0
1964,6647,shTkNAW,6927,uA7Hjyr,1
1965,6748,ZgrwsVCg,8559,WRKuOhtD,0
1966,2181,GgyEd,8179,DRzW2,1
1967,4642,1H89q,4420,risjW,0
1968,6561,W1yds,8429,O6W4w,1
1969,5520,rxTMe,6774,B99cb,0
1970,4990,WnXva,3185,3cI1q,1
1971,1327,jJdikT,7588,WNYqzU,0
1972,4047,9yokWNGR,7979,mwaFGNr5,1
1973,7799,EOE0PK7b,9443,qYuz7UyZ,0
1974,6306,LtDvS3n,7308,bujLU3T,1
1975,6097,pCRr5Cu,3737,nIV6tu0,0
1976,6338,wLNjm,1262,mNc4K,1
1977,8321,jvYaoKfo,7543,yCQ1Cnxh,0
1978,9260,oim72Pb,3474,kZfPFc8,1
1979,3233,7hwy,5688,EMxK,0
1980,4605,i3wK88,8898,lzPmH1,1
1981,7167,kym3VD,6790,Eiujgm,0
1982,4479,yzPmi,4805,nLLYW,1
1983,7312,J8zqs,6629,d8NRV,0
1984,2115,SHPbUg,6950,Gq2aZq,1
1985,3265,3lfp,7281,VJ0x,0
1986,7196,3Oz4D2tW,1946,jVsQCZkZ,1
1987,6330,m1vQ1nc,3639,QfSXoWC,0
1988,8020,tuzyJLI9,4643,XTeMvhfo,1
1989,4669,zv6Gu0,6437,gfIbu6,0
1990,2892,6goQ,9097,eFnE,1
1991,6578,2B2ToCz,4571,KJbIEjG,0
1992,1757,GUoOLamu,5518,5QwpMnHB,1
1993,6364,2QgO17,3688,XEEswW,0
1994,4423,918tb3E,1589,zYxBec8,1
1995,8296,mfBV,6613,qRgx,0
1996,1830,oF3WoJtI,8798,JEA8Egu1,1
1997,8607,YJ41G8e,7933,A9wTnAM,0
1998,4739,3oJGDjp,6223,CYP1EoB,1
1999,3154,XaTuX2,3461,I2mDTU,0
2000,8608,PSH4pI,3512,Uyho7f,1
2001,8384,LWNFVmT1,2014,mtvsVSKN,0
2002,7170,jdVtgUWt,1761,hooTE3Zx,1
2003,9991,3fvQn,9599,aM6Y3,0
2004,5510,33cq6wJ,3028,P48pktG,1
2005,9754,sRjSIv,3324,FU8RJl,0
2006,2694,KnfkO8,6534,lBF8uK,1
2007,5583,fmUvJF,5738,zEvfid,0
2008,3872,NwyYC,8325,0KH3l,1
2009,7062,LPJZe,4885,RFeT3,0
2010,7674,pkAjEtex,1603,saY0LBTc,1
2011,2973,IHeZHap,3196,qT01Zjq,0
2012,3007,XAFA9c,6637,FUZkrl,1
2013,8804,jdSAO,5581,Dfj7P,0
2014,5947,DPZVCL,6340,EaInoR,1
2015,9627,U4vtzzHv,3636,ANl2Vvmj,0
2016,9547,4Eq3,6675,7prf,1
2017,1080,2s9ZNo,6867,Balpc3,0
2018,6290,QdrvETPn,6358,vXd0p7Gb,1
2019,1507,HonJ,9291,uxUZ,0
2020,8841,tGQ7nRzY,7452,pwSk55hL,1
2021,7437,opYiTkp,2789,Zg90362,0
2022,7494,wlP1fTi,3051,jH9cRrN,1
2023,5222,BvQBMBh,5558,W6c9FJK,0
2024,8517,thM4BYtz,9639,Fxd7nptO,1
2025,4752,3iPi,7129,kRsk,0
2026,8090,NMUv1w,1354,7rl2nJ,1
2027,4405,c7Jmajr,2001,wBodIg2,0
2028,9312,vfoCf,9672,lNULw,1
2029,6732,Xx7BKe,4567,U4Nx3c,0
2030,8924,M7tNFtL,7895,lI6MHp8,1
2031,7751,eIpppHg,2919,XSEomVM,0
2032,9328,cHdat,5090,YR5bl,1
2033,1434,n3BemlDu,3947,sD2yA5ie,0
2034,1435,wy31,6522,FvOo,1
2035,6715,639mrKe8,9660,26ab8eAo,0
2036,2116,CZM7f7Wn,3487,M6XG3qK3,1
2037,8270,xOfu7t3,6908,elqJGzd,0
2038,5564,HHzmR2,6159,3GDQMF,1
2039,5769,AHpdx,2383,ty2sC,0
2040,7278,6QcLngp,4884,So67RoR,1
2041,7553,rYeMx,6162,qC0pe,0
2042,3921,RHPnp,5773,9n7vB,1
2043,8553,Wjiz2Lv,4901,S7Og7Tc,0
2044,1060,hjQgUH,3951,KuxE5Q,1
2045,5904,fthT,7365,jNCu,0
2046,9064,zuDeM,1416,IBftl,1
2047,2580,mVWwI,2928,KzBo8,0
2048,2497,d36Fk1K,7727,3LljbDn,1
2049,8398,5sCc,6600,JhCA,0
2050,7445,tkI3u,1718,EyVXG,1
2051,6582,ik3p5o,7003,dkcdw6,0
2052,5937,Iu4L5br,5832,KvEv2sv,1
2053,8529,oh7sv7,7792,vJnCfv,0
2054,6801,IJR4,3108,SAUF,1
2055,4783,HdILrLPI,1723,HtX5zuJl,0
2056,4409,h4n7s,9184,V1C3B,1
2057,9222,GnGno53n,1661,DtuYe98v,0
2058,6509,ciVVRYg,8417,A7SpyJF,1
2059,6754,21ljms0,3077,q4Ko2Gn,0
2060,7517,wMCV,4975,T5FH,1
2061,4760,KyMGh4R,1854,IfeUZwN,0
2062,7837,yfdSD,7426,5DHTn,1
2063,1415,LGESRW,5953,dcQaQS,0
2064,1068,HTrVwgDz,3560,csnhOFZy,1
2065,1744,u3VV,4363,NXNV,0
2066,1582,kDWqvniS,8912,dkgNDogd,1
2067,4216,vmHycgV5,2835,Bnp9Yb5e,0
2068,3308,YqNMXRlp,1806,Olm1n5u6,1
2069,2780,2RftoQ,6918,96p8AS,0
2070,5725,DRMMB4N6,9014,BDLIToBl,1
2071,6871,QskOe,1054,hP0Ri,0
2072,7413,ZlwdK,2798,Dz3ea,1
2073,2384,cDaxXIT1,9046,6EtolBBN,0
2074,6697,Ruy1G,6345,yW185,1
2075,7360,Oo9zJlX,5267,2Gu5vaf,0
2076,4633,SNvgzum,6572,kSasLti,1
2077,7882,8aYrEo,9784,Q39O91,0
2078,5218,TAsdoHZ,2178,8qV6lVR,1
2079,8045,5nkZP84q,3080,HTuAIqL6,0
2080,2783,MOvhMBv6,4553,v1koacr0,1
2081,6408,hGQIud7H,1065,AtK03ydI,0
2082,9232,vbqG6y3r,3840,ICBPXrty,1
2083,5414,cake,3845,RfQz,0
2084,9681,6ONOF,6742,Ola4L,1
2085,8322,et9z,8832,uAyr,0
2086,1206,ymlW2mcY,5845,WVpFawVJ,1
2087,6460,SnhU,4581,UM5S,0
2088,7743,JBU90,9403,EV7eq,1
2089,3081,1E77v,9892,hgP0o,0
2090,3061,NDMx0,8840,lL6ax,1
2091,8682,pT1a,3359,aaiH,0
2092,1892,Alln8ZLO,3632,k8rtuvyQ,1
2093,6726,qmw2oS,9583,7fTZzq,0
2094,7544,hKa8J,9471,BRxIP,1
2095,4910,bEZa,5665,asR0,0
2096,5005,zRAUG,2319,OvKaV,1
2097,6703,hrQvbt,5026,pc9DAf,0
2098,7865,cdOsge1,5156,i2RZJeV,1
2099,4898,QMRb,5068,GNB7,0
2100,8780,vGTOUO4B,7284,eqTrmx4K,1
2101,1685,V71I1,8881,ty3t9,0
2102,8343,YMGf,3597,oNgY,1
2103,2024,EF68x,4750,q4XPC,0
2104,9921,1gDs,6133,aH9d,1
2105,9482,zPRolV,3841,oLx8wl,0
2106,1556,rBYIW,8689,nkUaW,1
2107,3537,EPwx,2291,TnyC,0
2108,6379,oRHAzZ1Q,9938,m74N5lQt,1
2109,6862,TlfrryC,3370,1vo1F9V,0
2110,3730,PssdL,2635,aOHHu,1
2111,4401,VhXkLUi,7814,ENJlkXM,0
2112,1743,Rllk,6674,eYPZ,1
2113,4987,84VsLZ,4629,RcMhQo,0
2114,8452,z8ryJFTW,7046,oYx9Dfgf,1
2115,7042,DRoBhqA,9141,y0ui92d,0
2116,5418,KLA8M2,3546,A8qgcu,1
2117,2386,7QG6f,8350,9WkPD,0
2118,3952,5VjUKX,2320,XCJf0E,1
2119,3018,nAbs,1254,Nsgm,0
2120,8791,Ho9HIue,5425,3uKI8Ht,1
2121,4392,Hvzq,5709,bBzD,0
2122,6112,LQQO,1895,m5rr,1
2123,6412,0jwldC,5441,nZqk92,0
2124,7227,aoNOA,6958,l3cL5,1
2125,4999,62jVJiMs,3874,T7BtW0Ko,0
2126,5017,aa1tu0,9570,iZyUgG,1
2127,9986,4wrh,3150,IpyZ,0
2128,8421,mEuG,5864,irwA,1
2129,4176,z02Y87,5080,ONQwKB,0
2130,9936,7HmF,9300,UlUM,1
2131,3249,4HpNI,3423,u46QB,0
2132,3372,xOLKsa,7894,a7M3R2,1
2133,3936,R9qZ,5713,NXyg,0
2134,8134,blMxtE,4046,CNGDzB,1
2135,2250,muCFxPw,3655,VMZMv16,0
2136,8977,Rf0ArYj,8275,GXB9Gbl,1
2137,6050,UFGbJ0,5242,iUi7Zf,0
2138,7726,6NL5Xd,2274,jp7F3l,1
2139,7220,gQne,7224,bNmz,0
2140,9417,B6LbXRQp,8358,0WzLDhiO,1
2141,8276,xoMEW,1236,qGwhY,0
2142,8234,xF1OF4,1266,rOG7GX,1
2143,6735,Ptqh,8843,UgJ4,0
2144,9755,WFaWxuSt,3540,gymEah5g,1
2145,5220,xIJmBsr,1202,v4vPQRK,0
2146,1500,jz5kI,6737,8aQYc,1
2147,1640,V6vibjq,4543,ITbMVAG,0
2148,9655,JF6KhqT,2996,8cqUATM,1
2149,6493,nTAN2,4954,LdMMh,0
2150,3638,tGkBgLAq,4671,UC2U6yUP,1
2151,9173,x7No,5886,br82,0
2152,2428,OOVvLcy,2514,4b8B606,1
2153,4810,zxI1e,1951,L0H6D,0
2154,4842,KOkcmCz,4102,2CuIOT7,1
2155,5137,tEVBV,4059,H925G,0
2156,5288,STY8nR,4430,H6zT0G,1
2157,8858,6Lz7kFL,3798,JIy6yvw,0
2158,4640,vfiNbPl,5157,WagQn84,1
2159,8558,WI8xU,3067,d6iip,0
2160,3118,5URp,1680,vL5I,1
2161,9017,JvWrf4R,5945,9IUgCM4,0
2162,1385,7AOsy9q,4566,aDugMcg,1
2163,7742,fgd3,8484,TWSZ,0
2164,1614,oAMG,8913,mOhY,1
2165,3739,fM305,9809,6LCOW,0
2166,8453,mS7sMh,2904,iiwYOM,1
2167,6781,0VG4E,3879,E84gJ,0
2168,1821,c76nn67G,7443,xF3Y7CNA,1
2169,9713,PYj1JtH6,1915,BfjJNu85,0
2170,6845,IKGrw78B,3413,J5DblRgO,1
2171,8066,21dfAn,5481,W0fyYm,0
2172,2011,z4K5,8104,0FNb,1
2173,2567,5N45WW,5162,C7sLY4,0
2174,2533,MUEka,3694,NEqv6,1
2175,5061,eNreQmq,7115,pNm8ajh,0
2176,7558,V96Z,4501,XQn1,1
2177,9506,IsjHJ,7464,eTHzO,0
2178,5076,sd34ifK,9093,g61V0kl,1
2179,2126,9fu3NwC,7518,xox0FIP,0
2180,3562,XCiCtU,9510,1w4qHN,1
2181,6565,NxQWqaL,1553,uy6IgM9,0
2182,1233,cjIOeVNh,8629,BgLYHG5i,1
2183,1345,9U0mB15,7069,GnzVqIa,0
2184,9886,5lA8y,9239,AqRu7,1
2185,3254,tHrq7,7962,72qKj,0
2186,3311,WnPawUB,3663,w7V5XdN,1
2187,5029,7Y4EF,4707,Ax9Tz,0
2188,4741,e4YdZiJB,6231,6VxeJJc8,1
2189,7458,K855vxv,5258,RUZVeMF,0
2190,1816,a6oT,4904,xDs5,1
2191,9792,TdBPFI,5240,W5tTY0,0
2192,6764,g78DcS,8995,XpCuzy,1
2193,4785,jXm4,6311,eIy1,0
2194,9874,l1GDD,7236,DIWor,1
2195,3977,5GYG7,2252,pqshW,0
2196,4033,6J6jUPW,5239,YakFO9x,1
2197,4616,zR2DF,6368,fYmNu,0
2198,2214,rvLGDV,8071,mPQpQw,1
2199,3500,9FYvCy,2810,3rKULD,0
2200,9847,CF49fKt,4607,fXo0RvG,1
2201,2931,u44J,9735,kqT6,0
2202,3045,cyZDe,7824,BqkSf,1
2203,1487,0DiCmzd,4394,sWsniUY,0
2204,5004,qnhM,6426,yGlE,1
2205,2454,TGPaHE,1412,yRcf7U,0
2206,4879,ZsBpUUB,3865,WJDdcwd,1
2207,6835,OQ9i,2574,M1M4,0
2208,3068,fBX8zOY,9680,ARuaNgT,1
2209,7990,CWFJjQvB,4381,ZO9LicwC,0
2210,7188,J44hx,9550,qvzeQ,1
2211,9436,Ge1VlP,5094,BVtMVo,0
2212,2808,I5nb,7508,QAVg,1
2213,3552,EtyD3y,2385,5isrol,0
2214,9947,ANtewd,5198,Ny278c,1
2215,6800,TGqN6l,4867,Ja0S6Z,0
2216,6528,3I4QcHVq,8277,hfY7c2cR,1
2217,8412,DufM9OP,9414,DgbLT9l,0
2218,5694,Jmt7,6902,jrjA,1
2219,8094,QQD9,8106,aRTV,0
2220,8474,y94f9n6w,3476,W9ynlJK2,1
2221,5979,y5uX,5486,uHbV,0
2222,8002,fdAPT1xX,3039,FASJm1oK,1
2223,5499,sx27o,6124,rPc2E,0
2224,5819,3ZDs,8905,2h42,1
2225,7225,IiSdXb,7485,1ade4P,0
2226,6188,SMd7A,4193,6UPzi,1
2227,2841,4GO2UA,5772,B4VZqa,0
2228,7495,AOiNoS,6942,hS0qCI,1
2229,1495,C46UwOO,1040,cb5eNve,0
2230,6011,cFXy,7481,Am9e,1
2231,2330,vp2ddC,2435,GGEsnh,0
2232,5529,BUcml,2286,x6yyY,1
2233,1353,Lw6JZ,1873,oDqlX,0
2234,6724,akbDSROu,9787,q8jUosmO,1
2235,7459,ENMbBF,4767,MyMnVv,0
2236,3691,gwfM3Du,5998,26YhFHS,1
2237,3797,Mw5Nlay,2764,wTpTTFQ,0
2238,8251,gYSP6,9393,BKXYb,1
2239,4886,yz9V,5872,hUzG,0
2240,3930,53wKLava,2360,zytkZfvQ,1
2241,9432,qWYI,8470,tVJH,0
2242,2233,FjCM0,1746,vzjL4,1
2243,4934,YNtguj4,3219,Y89g1kw,0
2244,6064,rK8Y,3340,3NIw,1
2245,8570,ZwuU,1383,oPbH,0
2246,6545,pGZV0pFL,9075,isdON8Lx,1
2247,3164,TcIgpiIu,8819,KCeCxff2,0
2248,5892,GT1yw,3835,0lGdk,1
2249,4393,Hq6Vu3sP,4475,SwmfLV3g,0
2250,9877,lfGXC,5488,CcaOd,1
2251,3931,pnq80fI,6495,ZvGCMF5,0
2252,4114,bOdDhKC,3528,HFciSfZ,1
2253,6008,lmgKZokK,9103,Y768HZGt,0
2254,2417,6z95VI7,9286,i6vFdxG,1
2255,8657,D8xpxmy,8866,pk27qSn,0
2256,2873,HeBwutB,7744,HLGICRP,1
2257,9265,fkTAWE,1749,4WAApH,0
2258,6198,3d7J3i,2851,ClZPq0,1
2259,7352,NsjoN,2577,B6lF8,0
2260,5877,84t4Y,9939,c3q6k,1
2261,4309,Qz7MNy,8204,ENEvjh,0
2262,3252,wTmEgDA,2355,zFjDCiY,1
2263,7262,hm31Gbm,1867,gE47L4S,0
2264,6666,e3gJp,7686,cBwh1,1
2265,8409,OZkTNqb,7405,nXn0WG0,0
2266,8311,64EHrp,9709,kM8XSV,1
2267,8641,DppHPuVD,4794,gjvqJJPE,0
2268,4351,KdGt,6783,eNqo,1
2269,9308,8QDroL0Y,3109,7tHF0nJp,0
2270,5988,uYv9eI,3318,AEtAjm,1
2271,3032,J7vZxQZk,9528,FSVWR4ce,0
2272,8469,7Ia9,5870,mDun,1
2273,4354,IL8D,7845,H5FF,0
2274,5574,rhzQay,9185,eDubgv,1
2275,1696,ymnLh3,6575,mxCyPx,0
2276,5337,d1yr,4020,82NP,1
2277,1199,SLmYKsUO,8425,CLC991aA,0
2278,2991,FLNY3w,1894,ztVOYT,1
2279,5397,M5sC3B7,5885,tQUJf9S,0
2280,2054,cLPW4x3r,4079,DLS8mkNP,1
2281,3600,joUkE1W,4573,UtupSzZ,0
2282,5935,auRI,1403,lkQL,1
2283,5369,Up7Gm,9679,QMVWE,0
2284,6471,iaBcZYV,9963,DErqnaz,1
2285,2853,5ezKmW,6648,hEop8J,0
2286,9183,f38LS5,1635,OJEPRi,1
2287,8908,ro6Qd,4369,ISF31,0
2288,6904,PEKe9OC,8802,XR6FAak,1
2289,7675,UO9eZ6,7925,Q7GiPT,0
2290,4812,0iWPR,1480,Mlicb,1
2291,3651,zNGR8aUo,9086,YDGj9Nh4,0
2292,5164,npZ8d,1974,SXTcH,1
2293,8810,Ouj0CY8,4295,IprAqZC,0
2294,2071,SKX7M,7533,jz62p,1
